test_label,test_seq,test_seg,train_label,train_seq,costs
you can eat now,85,2500,sit,13,"[0.008465740397023814, 0.008690383957306804, 0.009410757927064169, 0.008940257342942352, 0.008510651102476455, 0.007080205485357842, 0.006091052873437517, 0.006220363585428046, 0.0075691694959627446, 0.008455088163041495, 0.009388265437745078, 0.009592230944988477, 0.007711264038462366, 0.007247795122716338, 0.006309362474530096, 0.0055545526038604945, 0.004681279587489292, 0.003896385114719638, 0.0036166189344710676, 0.003864833300011301, 0.004319222508497422, 0.004763078215231087, 0.0051060613213828425, 0.005496081719540046]"
you can eat now,85,2500,sit,13,"[0.007476040334006421, 0.00748014044959898, 0.008085279886864702, 0.007673917603339353, 0.007304235476897159, 0.006246947736797352, 0.005265780430658212, 0.005342277330965177, 0.006710950589274503, 0.007633838337166931, 0.008345625800452415, 0.008350403627056439, 0.006995783996178242, 0.006434409828348992, 0.005304454208939777, 0.004796256903623897, 0.0041307469387602885, 0.0032874551386253325, 0.003040120952577693, 0.003279748880364206, 0.003747038016576191, 0.004063088248569478, 0.004666296177025157, 0.005137647898451127]"
you can eat now,85,2500,sit,13,"[0.007748573883502376, 0.007617177580586494, 0.00838091130199407, 0.008237153538664499, 0.00781549727108614, 0.006139923765631567, 0.005193685504499433, 0.005236380946439241, 0.006605365625152088, 0.007533393379731297, 0.00871367199815742, 0.009096081934322089, 0.0076790578231386835, 0.0071450255357801955, 0.006013889015612796, 0.004981710724690473, 0.003925076436903182, 0.003053867592207664, 0.0026051082521250358, 0.002926662195113928, 0.0034515667764351255, 0.0039479856399628815, 0.004203350732787842, 0.004754511162467996]"
you can eat now,85,2500,sit,15,"[0.00748081112306348, 0.008331856653336123, 0.008276502578299054, 0.008140380368196209, 0.007856395959526015, 0.006015727298040341, 0.005258777744114625, 0.006437538900185343, 0.007136826305508182, 0.008610512418492958, 0.009292959716500888, 0.008383033591863386, 0.007994790287459853, 0.006991105488688876, 0.006066735436809812, 0.005351053434832808, 0.0042709146053217, 0.0037673703962017857, 0.00343452607634022, 0.004167779111614844, 0.004836060455501934, 0.005000027025773091, 0.005406633534066086, 0.00587808825831125]"
you can eat now,85,2500,sit,15,"[0.008191860153330115, 0.008868454699787176, 0.008584582369108796, 0.008201188708319491, 0.007916112278008853, 0.006880551047734081, 0.006329628664925971, 0.007324195836367027, 0.007599012847222516, 0.008665669749120693, 0.009074554573034351, 0.00790283492400949, 0.007431401041669087, 0.007040098865699348, 0.006202976570787592, 0.00539693186049182, 0.004589429969871228, 0.004122988823322992, 0.003936532486867857, 0.0044750512066804955, 0.005112257519482115, 0.005504550995657369, 0.006169565797365232, 0.006546299681284688]"
you can eat now,85,2500,sit,15,"[0.0066087474129748695, 0.007895028148399064, 0.007662620680331648, 0.006835533957478598, 0.006217115905522926, 0.005861321864848612, 0.005459574600423408, 0.006289724989085954, 0.006500698977549679, 0.0070456381297228235, 0.007579364042034768, 0.0070143887201786735, 0.005916974864510672, 0.005885689779515775, 0.005421655026778908, 0.004323664814541669, 0.004041156576663911, 0.003722563585205681, 0.003515537375874863, 0.0034906276552316338, 0.004068475130719288, 0.004520523298758613, 0.004967533553400165, 0.005594627432957755]"
you can eat now,85,2500,sit,13,"[0.006544636152879104, 0.006987095231829943, 0.007267844398751931, 0.006571258547111338, 0.005791557043685511, 0.005692396201744687, 0.0051667792924665655, 0.005229252780359892, 0.006032756097831211, 0.0060128348803215985, 0.006485960183534418, 0.00668258203382897, 0.005549790611076317, 0.005794698090355343, 0.005206534930216107, 0.004512648282865081, 0.0034729959726301006, 0.002953690507554315, 0.00271828341134027, 0.0029899376216562033, 0.0034404588074895505, 0.004154400609582639, 0.004742046185664539, 0.005261174508000425]"
you can eat now,85,2500,sit,13,"[0.007679607041098679, 0.007399887223557162, 0.007940787653618778, 0.008288608079242076, 0.008063411108267322, 0.00589401297811704, 0.0049911162011429065, 0.005327591554080063, 0.0069860662836636524, 0.008339902529626447, 0.008985800407614345, 0.008601640656121444, 0.008008170525301903, 0.0069481041980348855, 0.0060214026169640444, 0.005849573022447323, 0.004507892574664769, 0.0037307252345417353, 0.0030920346088837767, 0.003992105945262204, 0.004542466945428194, 0.0048816072861234214, 0.0053108939771800935, 0.006036074262975455]"
you can eat now,85,2500,sit,17,"[0.007669494131450131, 0.00818510179657681, 0.007496474348052905, 0.007140498532221938, 0.006524199945612917, 0.005051133113593309, 0.004844810974602268, 0.005955716765183354, 0.00657094059100974, 0.008156134048180637, 0.008161839547121278, 0.007354512586143173, 0.007646855695765146, 0.006723409000304071, 0.005225944507253516, 0.004788687095822523, 0.003934023519943626, 0.003520200253290796, 0.0030890266109677286, 0.003715290811688362, 0.0040020513980007465, 0.003995749349542182, 0.004296302369412484]"
you can eat now,85,2500,sit,15,"[0.006851029492401029, 0.008152530007325472, 0.008016047647812725, 0.007603873055986302, 0.006750739581172408, 0.005550911312850563, 0.004663643054876765, 0.005595557021191189, 0.006118818241163097, 0.007407421327899522, 0.008292028531246687, 0.0077556175314225095, 0.0076936563310837204, 0.007044576926253236, 0.005980225434487863, 0.004456395132621993, 0.003704158638328514, 0.0032275101993904415, 0.0029216451798010725, 0.00329287586374342, 0.0036109740583984973, 0.0037220381088416965, 0.003928606712343552, 0.004258279622208039]"
you can eat now,85,2500,sit,13,"[0.00814458090785313, 0.008578495697530874, 0.009203391155989586, 0.008612168294965066, 0.007917052157342239, 0.007173480130595356, 0.0062270992521619075, 0.006058816891748531, 0.007303700384727765, 0.007663451966171857, 0.00855481536310548, 0.008666310694693705, 0.006948884465502314, 0.0068468768684887054, 0.006071246806811801, 0.005440730427008391, 0.0046086335248158175, 0.004003603140343297, 0.0037621105527358336, 0.004090606762039753, 0.004628537000038026, 0.0052097289415537614, 0.005543610753426307, 0.005851365884770592]"
you can eat now,85,2500,sit,15,"[0.006691836627585494, 0.007459119355957103, 0.007484809376348071, 0.007196874623929753, 0.006652706739935769, 0.005047223003373913, 0.004292609098120644, 0.005468599411444234, 0.006379100970814718, 0.007769268525367409, 0.008273137064375869, 0.007166652704157432, 0.006745481660657004, 0.005843217692663608, 0.004906655943814223, 0.004229657840393911, 0.003310756192792352, 0.0028887134801916033, 0.0026623060487189617, 0.003294488158766677, 0.0036996491204679444, 0.0037864601128040835, 0.004143191718147906, 0.004504648415424964]"
you can eat now,85,2500,sit,13,"[0.008330732380366314, 0.007863142352425202, 0.008368226269371743, 0.008471223372352881, 0.008510930383959246, 0.006551696270537289, 0.0056909685155301796, 0.0058902751079036135, 0.007402149086583398, 0.009028075977288932, 0.009877851186814685, 0.009723471700206158, 0.008439754989900324, 0.007111128997489839, 0.005915543290022367, 0.005440640017750327, 0.00450013638630226, 0.0036891270289277547, 0.003236241710649337, 0.003937971957369809, 0.004762101543920901, 0.005128594451126276, 0.005678088505261461, 0.006207997802785166]"
you can eat now,85,2500,sit,13,"[0.007248269202983104, 0.007409848612457555, 0.008044814156493215, 0.00773218821554067, 0.007409368605349524, 0.006073477773067788, 0.0049468123523284495, 0.004968622282735902, 0.006298264627806911, 0.007386358958629935, 0.008493050457288905, 0.008595188259225518, 0.007479730721182452, 0.006543980238000351, 0.005388429192019368, 0.004575535520882092, 0.0037724923220823084, 0.0029467926955132765, 0.002532668807958758, 0.002909398689389826, 0.003202463092531266, 0.0036094274434678164, 0.003974039392266341, 0.0044592014814396124]"
you can eat now,85,2500,sit,15,"[0.008782456541970293, 0.009655451495902261, 0.009209773998556998, 0.008829029884570542, 0.008218894758634998, 0.006994332686934898, 0.006414155964680953, 0.007451386449550091, 0.007757964304289196, 0.008936973463532841, 0.009215118097208678, 0.008128612134740561, 0.008104897357324318, 0.007360492701305232, 0.006497694426170246, 0.00579025260519361, 0.004810910478081872, 0.004441712573939231, 0.004213311126119194, 0.005108656265641294, 0.005685773044483788, 0.005648405402994113, 0.006181127582688414, 0.006491348786978198]"
you can eat now,85,2500,sit,13,"[0.007346008503981602, 0.0075737094727702774, 0.00787197018549168, 0.007579910207647038, 0.007227764934934928, 0.00636194587032533, 0.005795088787869052, 0.005568979827697564, 0.006680836124701461, 0.007527040932782498, 0.008237026957536394, 0.008058430197172058, 0.0069123331421972, 0.006651396212879224, 0.006011209054529095, 0.005519094265511748, 0.0047549316560349195, 0.004068348913123725, 0.0035854780331245383, 0.004065024524551175, 0.004824400454914604, 0.005349869398343515, 0.005901861642451455, 0.0062419519596396645]"
you can eat now,85,2500,sit,15,"[0.007727356281319878, 0.008803619813802722, 0.008268008456145249, 0.00790752129078517, 0.007537553034371939, 0.006703477531612764, 0.006430679026540302, 0.007221607235204841, 0.0077245356968857004, 0.0087990725019092, 0.009147302713423119, 0.007731762471934333, 0.0074371851466041045, 0.006974388937807645, 0.005994405163391, 0.0053140048957187455, 0.0044645162366554695, 0.004078766099229162, 0.0038684976110611316, 0.00445403716555333, 0.005106263068311172, 0.005457771016545757, 0.006065534524956891, 0.00636487126318076]"
you can eat now,85,2500,sit,15,"[0.007417775741084483, 0.00859184017754198, 0.00825146629785376, 0.007662224971608115, 0.007244641722751632, 0.00592648010482083, 0.005307421943370986, 0.0065197719049080675, 0.00709571421699338, 0.008324609430865734, 0.008938198369836281, 0.0079933953029753, 0.007810314418207909, 0.007149379221700817, 0.005958595702739955, 0.005205958727676699, 0.004204654553467265, 0.0036978465870605233, 0.0031215429626111533, 0.003875684402566441, 0.004529575571863124, 0.004637230797766101, 0.004953917793496513, 0.005394534381803174]"
you can eat now,85,2500,sit,13,"[0.008593941520082514, 0.009030268511903382, 0.009699311308057196, 0.008926845707094785, 0.008340836722150045, 0.0077241432723009675, 0.007021062137603549, 0.00662042117546791, 0.007963438603805691, 0.008353342580989315, 0.009356983621182138, 0.009497039165045436, 0.007702127680937476, 0.007174440866168381, 0.006169189564538807, 0.005314536466131597, 0.004481318202309049, 0.003943469226666556, 0.003517714865893029, 0.0036520683385142636, 0.004044138456478245, 0.0044717709830532654, 0.00492072366563876, 0.005421479756237733]"
you can lay down now,113,2500,eat,23,"[0.004512055276429346, 0.004670804456987334, 0.004898526702942706, 0.004999285154886896, 0.004902334448365116, 0.005304715645789418, 0.005884558678355383, 0.0061411964091795486, 0.005870353395470202, 0.005424870563526157, 0.004745806168376971, 0.004156669836152118, 0.0038173734242324324, 0.0036067023203589644, 0.0035825783421580826, 0.003664914526504873, 0.004116613083175658, 0.004582632428231645, 0.0056737995115038525, 0.00596527990690897, 0.006354283104165443, 0.007705253510781348, 0.009345905464912586, 0.009777738445513657, 0.010035086283235899, 0.009979042854057263, 0.009910607069965412, 0.009677795908070004, 0.00992814966715975, 0.010251073064668246]"
you can lay down now,113,2500,eat,21,"[0.004292920700293917, 0.004732188790076182, 0.004595358510637973, 0.004517840430530202, 0.00441246282606597, 0.004816552441834202, 0.005383380628778765, 0.005839361808302621, 0.0059482408097904825, 0.0053054177593441516, 0.0047468150873178905, 0.0041822295603136, 0.003554791076447424, 0.003342913664540645, 0.003496707054367744, 0.00377457844606326, 0.004548633358632473, 0.0057357080204498805, 0.007099990627807801, 0.00795567497533964, 0.008624702334258378, 0.009109334297474726, 0.00950581139035267, 0.009611388044260684, 0.0101466258540645, 0.010385029679383777, 0.010213179161395877, 0.010195769237626209, 0.010351519748735232, 0.010346606880621173, 0.009985238582297662]"
you can lay down now,113,2500,eat,21,"[0.004134668566761775, 0.004664960772266955, 0.005058713578491757, 0.004888706118842676, 0.004882410972409408, 0.0052488078424953915, 0.0054773734093552665, 0.005596467597935385, 0.005361694791345953, 0.0048984192360220676, 0.004392758237739753, 0.003940678020465554, 0.0032773769208675313, 0.0031466655916869515, 0.0031582225195776895, 0.003412561369182533, 0.004013894637324143, 0.0048213280719959384, 0.006261977396839725, 0.006948046582193686, 0.007494715703305391, 0.008763195232044718, 0.009488296161974047, 0.009558651974104456, 0.009883742104387607, 0.010120749410384558, 0.010048542865597329, 0.010062996232827495, 0.010454654342090591, 0.010648271959559934, 0.01047367689022924]"
you can lay down now,113,2500,eat,20,"[0.003919451636150356, 0.004624100958192742, 0.00491001819251013, 0.00476348708968162, 0.004666235370636712, 0.004956750907653712, 0.005567402689666187, 0.005917495481235074, 0.005900748192776728, 0.00527408643697092, 0.004620264772745855, 0.004151035407363693, 0.0032803193311288143, 0.002962544526332983, 0.0032309411979933754, 0.003403602150254098, 0.004070653339994354, 0.0053370557670479185, 0.006741084326912686, 0.007513426809749768, 0.00849256789879042, 0.00934701013919619, 0.00970957484103074, 0.009723030356503362, 0.010063348725260763, 0.010495531101065578, 0.010329375830639007, 0.01036869013084572, 0.010653019456345766, 0.010770291963258608, 0.010480909987724238]"
you can lay down now,113,2500,eat,23,"[0.004295710554319383, 0.004704360498410348, 0.005013534419946952, 0.005275867819998204, 0.005163595625048626, 0.005666543264472992, 0.005775872951485884, 0.005636445918807554, 0.00532350367747579, 0.004825072585677092, 0.004318273566187839, 0.003869655268509706, 0.0036694347636528875, 0.003667280169205384, 0.003957222943223325, 0.004532438096233681, 0.005522387791077798, 0.006544351159226343, 0.007565161026285214, 0.008409034600223375, 0.008853722575771869, 0.009179034329016632, 0.009586911401138366, 0.00981235081146568, 0.010011992509401659, 0.009951789376802191, 0.009988812871003751, 0.010121035456348113, 0.010313482768487023, 0.010173306906521358]"
you can lay down now,113,2500,eat,23,"[0.004539380718348078, 0.004582542866070624, 0.004642696921053629, 0.004913440916937421, 0.004809626402546391, 0.005054060097722058, 0.0054605324501289885, 0.0054130380813175736, 0.005235614546913714, 0.004913863304587277, 0.004421840796376188, 0.00411114260623275, 0.0036424287804607512, 0.0035626996168457267, 0.0037528469247352673, 0.004004442393812815, 0.004615043541294603, 0.0052652459051688, 0.006130191286044562, 0.006676187743768419, 0.0067962919643598215, 0.007593291449410757, 0.008438490481100848, 0.008951357196649152, 0.009308303628940234, 0.009185172064121783, 0.009094815827472891, 0.00887356912497656, 0.009104954122957249, 0.009386775890560767]"
you can lay down now,113,2500,eat,21,"[0.00355146117604559, 0.004037693557146005, 0.0044183070059848895, 0.004535133917489823, 0.004551146092303224, 0.004830666066513485, 0.0050629846145950445, 0.005161974293534324, 0.004926161455273354, 0.004754898152925685, 0.004373690351360397, 0.003992442266274416, 0.0033736959447828677, 0.0031145998902135812, 0.003088476455700965, 0.003168640992646772, 0.0035714472205181486, 0.004054139653276001, 0.005039123088462663, 0.005577008605721821, 0.0059642268791224844, 0.0068687397644878745, 0.008469325607508687, 0.008370307645871631, 0.008464811900806097, 0.008636602199040016, 0.008671065677003823, 0.008631182841264367, 0.008887574317697136, 0.009102546013387502, 0.009107227106871825]"
you can lay down now,113,2500,eat,25,"[0.00450593828291941, 0.005033463595825937, 0.005602156881001261, 0.005926873876506473, 0.00586613328127425, 0.0060085052941524575, 0.00674793438488373, 0.006449136192375357, 0.0062279991827459006, 0.005935028738783072, 0.005251628228967824, 0.004746592450548026, 0.004504850466890158, 0.0039567232636897876, 0.004072363051861023, 0.004612031139156405, 0.005464578803077272, 0.006252749059363298, 0.008385895800184005, 0.009543672886475346, 0.0096940304815182, 0.010665666072106582, 0.011753427783752142, 0.012199195499973184, 0.012327014876550224, 0.012417052860040143, 0.012483977198871987, 0.0125806958168922, 0.012596940872500509, 0.012448193910961669]"
you can lay down now,113,2500,eat,20,"[0.004401000098074609, 0.0048150471159854715, 0.005549978261079736, 0.005766713628440922, 0.005558562083739055, 0.005464557803559403, 0.006035268319661963, 0.0060637184917271825, 0.006246894057716409, 0.006016350880157254, 0.005473802155185411, 0.0049109306258706496, 0.00401867951585628, 0.003256321958633862, 0.0034360568002657216, 0.0034816314682104945, 0.003844973625518819, 0.004599193120039138, 0.0064045597043444254, 0.007872932179985423, 0.008293494261442913, 0.00971346231422179, 0.010677333210184747, 0.010577625537315338, 0.010817662757573513, 0.011315655186401732, 0.011576445180021388, 0.01161485850430503, 0.011930445111643373, 0.012152664010366554, 0.011678445484233302]"
you can lay down now,113,2500,eat,20,"[0.00395904786942704, 0.004275171988461867, 0.004771087305687438, 0.005096129406705891, 0.0050205103795018715, 0.004513986913371737, 0.004767415703461159, 0.004473941148304314, 0.004359857026143971, 0.0044163558736008465, 0.004181738309840338, 0.004209175388093326, 0.003819931000353205, 0.003228962977360286, 0.003570254163516734, 0.0035544568546448303, 0.0036929881358317763, 0.004157719107349356, 0.00496210586793937, 0.005845273159942907, 0.0060074300429109355, 0.006829303507767373, 0.007737310720136573, 0.0073918413148019915, 0.007254955072339692, 0.0073771752923999425, 0.007639239534721459, 0.007767213362867692, 0.008240908811503453, 0.008797199582671106, 0.008546763904911733]"
you can lay down now,113,2500,eat,23,"[0.003972053483513214, 0.004383187404889191, 0.004930007093511869, 0.0053605440864280705, 0.0049176847747795325, 0.005081479424195107, 0.005385972739755474, 0.0053715766788774095, 0.0051425142047900555, 0.004863811261699155, 0.004557193122938351, 0.004002887623005023, 0.0034235022686169847, 0.0032040461193619447, 0.0033410854114722137, 0.0036199998705499577, 0.00439721075859906, 0.00505926981133704, 0.006239782384234138, 0.007190294035855324, 0.007289835789138067, 0.008406046610356141, 0.009273693631665308, 0.009534867431518245, 0.009895771860403935, 0.010078317986132705, 0.010205178110670956, 0.010173174389861577, 0.010397986453213732, 0.01046922128793588]"
you can lay down now,113,2500,eat,26,"[0.005328471423093404, 0.005774673788360671, 0.006004032470219834, 0.006331187316511545, 0.006603224899170009, 0.006579227155076513, 0.007311064823003379, 0.007362641058964462, 0.006882087299853405, 0.006219450443993541, 0.005543940043489192, 0.005181184069858633, 0.004784661863230357, 0.004367224124538809, 0.004489373714714023, 0.00492872882338112, 0.005647432584503103, 0.006497924946409522, 0.008649427648841086, 0.009641149425197683, 0.0100060615243695, 0.011186411006158454, 0.012028719428885618, 0.012477515259091047, 0.012310178036971178, 0.012298226855594206, 0.01231732423829254, 0.012241058740868734, 0.01237074523620323]"
you can lay down now,113,2500,eat,20,"[0.0038625596009348147, 0.0047283136072380355, 0.0053286629138208, 0.005431417636099387, 0.005427541452194415, 0.005791176171381187, 0.006139893873157817, 0.006061654349617562, 0.005946847261104765, 0.005254030981065394, 0.004670463769624694, 0.004118797800385346, 0.0035433637328893043, 0.0034339064833484507, 0.003658521254694547, 0.004049501474672238, 0.0048085729945129664, 0.006281764222824837, 0.007510630411167405, 0.008365170812508555, 0.009523059318465695, 0.010419092740055789, 0.010740356104722317, 0.010720054106705974, 0.01093641001241461, 0.011273106225182402, 0.011037497769009443, 0.011143398376058874, 0.011520836149084484, 0.01173680967574571, 0.011487732129520697]"
you can lay down now,113,2500,eat,20,"[0.0035894047965799617, 0.00428651821869099, 0.004818248185671522, 0.004751896324966798, 0.004838202215221035, 0.005087861046242792, 0.005530273141354078, 0.005651929961331672, 0.005530559453297798, 0.005061142220284975, 0.004548985886966383, 0.0040496791353419655, 0.0033136184584503904, 0.002872485991162144, 0.002970819103933106, 0.003141829162992882, 0.0036614160007028716, 0.004617096603837559, 0.006374841604504525, 0.007173843532973567, 0.007838907897405531, 0.009080263380693138, 0.009678480705827061, 0.009545536445444142, 0.009697154764185405, 0.01002815541192727, 0.009963867778471061, 0.010058285256521221, 0.010346860423062754, 0.010595014486466828, 0.010338943708516218]"
you can lay down now,113,2500,eat,21,"[0.005145054344224073, 0.005426968287886154, 0.005501967837107401, 0.0058354024314144414, 0.0059640586494842255, 0.00637373063810863, 0.0069499882178539404, 0.006973208328260404, 0.0066163138165535, 0.006188368384329386, 0.005517735615324378, 0.00499492751331122, 0.004522949455092166, 0.004446414237602495, 0.004457515782270912, 0.004651803066598414, 0.005255830809046191, 0.006078928865566155, 0.007139575835219453, 0.007914185626203621, 0.008583121339852265, 0.009818967238046988, 0.010353132824484735, 0.010550890330306912, 0.01076920378076314, 0.010751754854373893, 0.01063674914448129, 0.010578475354947173, 0.01079035236949681, 0.01117661656549702, 0.011164425939682074]"
you can lay down now,113,2500,eat,21,"[0.003630561842335075, 0.004158845699139218, 0.004613298251462204, 0.004998159002918596, 0.004917386995186214, 0.005140007216522905, 0.005693968856398309, 0.00593632511769273, 0.005751113280810624, 0.005377472738579882, 0.004609655754476612, 0.004100446369983383, 0.0033893516121793425, 0.0029354602819114846, 0.0030456573848818913, 0.003250481327385125, 0.0038152773204958154, 0.004438608403692154, 0.00584760907376732, 0.006902897499581869, 0.0072785363652002714, 0.008681728227660687, 0.0104145541707157, 0.010459771170478319, 0.01071478547981269, 0.010982572617093707, 0.01110191674190864, 0.01108511950259886, 0.011418342012562385, 0.011677967928929719, 0.011448475391288817]"
you can lay down now,113,2500,eat,23,"[0.004286485008413863, 0.004609578858922726, 0.004802566939587179, 0.005015351563418052, 0.005295818799158863, 0.005919879942234498, 0.006184188479586833, 0.0060011692769188305, 0.0056290310952336175, 0.005025254235423471, 0.004444269670321917, 0.003861176274996301, 0.003385524517363852, 0.0033789851739935476, 0.0035812140673384288, 0.004148022064701812, 0.0051874984466356204, 0.006291917649271798, 0.007222015277105278, 0.00814608558831703, 0.00884803098342699, 0.009515671011516206, 0.010039611814325519, 0.01049257499548932, 0.010660744311551031, 0.010435120779851662, 0.010388259370106715, 0.01024211086386666, 0.010530326711939573, 0.010560276513764092]"
you can lay down now,113,2500,eat,23,"[0.005279442037659778, 0.005551024330455937, 0.005454413368717328, 0.005477911618160112, 0.005481423618450004, 0.005877717770050694, 0.006541481807890831, 0.0069446401241176434, 0.006804290727693063, 0.006329111196557452, 0.0057714506618404895, 0.005251972397958232, 0.004584917160564479, 0.004430140656941081, 0.004472656325331979, 0.004833535667440788, 0.0056352411231020945, 0.006508895441177008, 0.007410425500775897, 0.008081093672982882, 0.008530433362962353, 0.00919080789013957, 0.009741895334312935, 0.010289801476338276, 0.010608381953163222, 0.01056918230024764, 0.010465696142103768, 0.010270124497211432, 0.010380548929751803, 0.010558396726536407]"
you can lay down now,113,2500,eat,21,"[0.005294738076099511, 0.0060351102258481655, 0.006843337625087003, 0.007299316047400674, 0.00703232081286546, 0.007331591614613439, 0.008484195422383918, 0.008644380485873312, 0.008560788190844057, 0.008162324001077895, 0.007057603586799807, 0.006552437399453923, 0.005897270544848972, 0.005462630044620968, 0.005606962825200991, 0.005703218938075773, 0.006588131052872283, 0.007678906111762003, 0.009879352133381737, 0.010713318056482372, 0.01145370899302112, 0.012356472735783872, 0.012936572495749123, 0.013367538943725383, 0.013922822745132315, 0.01424067122387487, 0.014362156692739058, 0.013989020195317078, 0.014145778665134109, 0.014324829393651654, 0.013815918829595883]"
you can lay down now,113,2500,eat,18,"[0.004405239995763239, 0.004815759636896057, 0.005092455077370352, 0.005312047163014351, 0.0051592735283945024, 0.005426304030888525, 0.005878182141770589, 0.006018104197128532, 0.006006505841675734, 0.005912333037387468, 0.005295675925602166, 0.004846595320735493, 0.004211723339365469, 0.0035046078516794946, 0.0036902309687553425, 0.003951430384320044, 0.004537944691160851, 0.0053749015928225745, 0.006829824719181881, 0.007917490074249208, 0.008756299043714638, 0.009773493206828457, 0.01022430680840712, 0.009967346370862634, 0.009696917518094048, 0.010024521199484089, 0.010284442088229824, 0.010218003992013832, 0.010589012806957978, 0.011005048912323963, 0.010834125023761222, 0.010213229902034378]"
you can lay down now,113,2500,fetch,17,"[0.007923289339482005, 0.007366479051369246, 0.006610852981630604, 0.005733045659935278, 0.004965798868255557, 0.004800921940609219, 0.00531588513329644, 0.006184117800380682, 0.006975540951788134, 0.007108220884657783, 0.006358803467691328, 0.005948503754749825, 0.005851500810685117, 0.005293603250342956, 0.006487422151145861, 0.007097760960222482, 0.007249810432486466, 0.006771416488512143, 0.0063923426530163065, 0.006012784718792241, 0.0055371161548865636, 0.006035730397165651, 0.006806760872339971, 0.007270561045426697, 0.007994061350027948, 0.00870182756648944, 0.0088874712936582, 0.008220223247144292, 0.007633433367323965, 0.007436236770985917, 0.007558817732714185, 0.007806335724203345]"
you can lay down now,113,2500,fetch,17,"[0.009437984748458398, 0.008643099997367277, 0.00752087463492318, 0.006675609609724109, 0.005691190350687325, 0.005782830892563935, 0.005874167236091142, 0.006537178753113924, 0.007135645042983533, 0.007448824177430888, 0.006955162507151065, 0.0067365517701731175, 0.006883313631253607, 0.006608472049509895, 0.007983972343459655, 0.008232691200463138, 0.008069202374531362, 0.007151680538544859, 0.0068658814155976786, 0.0065229622231126475, 0.005689878565151887, 0.0059666379747284615, 0.006680229290151313, 0.007211366361908108, 0.007787809109268851, 0.008189500772509361, 0.00835916504641026, 0.007771090585549188, 0.007318737671285517, 0.0073061616548387685, 0.007267438963661159, 0.007457000679074725]"
you can lay down now,113,2500,fetch,15,"[0.009220863431253981, 0.008705544999916359, 0.007515754648149805, 0.006549695443602058, 0.005050716472162823, 0.004981211496420382, 0.005450385861165293, 0.006235731110842313, 0.007399561848917576, 0.007706281657198988, 0.007189388280833194, 0.006867134944378868, 0.007235110372640145, 0.007225404697067806, 0.008244254997136661, 0.008630071514420794, 0.008413384565544116, 0.007265001225540643, 0.006252426093818127, 0.005616610101290402, 0.0047069949715398424, 0.00500974882309558, 0.005446759782976133, 0.006136111781469426, 0.0067124492941407436, 0.007233577693857652, 0.0073893841793463665, 0.0068684480820231, 0.006030430029253094, 0.005944684702061109, 0.005776487239619262, 0.006147517780401934, 0.0066378232089266374]"
you can lay down now,113,2500,fetch,15,"[0.010079429050120192, 0.00912284565726487, 0.006531476922437274, 0.005708740672901969, 0.004589298696614867, 0.004568299169932581, 0.004984018334860355, 0.0059866320724449714, 0.006884179456483464, 0.006860456749874078, 0.006103554065076651, 0.006226810765669244, 0.0067524451665455735, 0.0072451860455446495, 0.0084578252481196, 0.00904560894679696, 0.007939784450359918, 0.006557971271743764, 0.005858641989196926, 0.005037483421322068, 0.004078164341810009, 0.00438188455308427, 0.005141125131098934, 0.005973034289497107, 0.006499800358685962, 0.007105146611287986, 0.0072803050801168116, 0.006448536175759386, 0.005786308077221414, 0.005586294275879419, 0.0058074297190299105, 0.0063351991655166695, 0.007008495532435929]"
you can lay down now,113,2500,fetch,17,"[0.009897685108122958, 0.008455663221277731, 0.007040819786700184, 0.006597166360729999, 0.005308195761592978, 0.00536785705574608, 0.005967309805079603, 0.006811624565865478, 0.007049015016193094, 0.007191661873909781, 0.006867143369140049, 0.007217918478344896, 0.00801355936650271, 0.008017157911686683, 0.009170945153148043, 0.008710825233883423, 0.007475204668099174, 0.006347161513350672, 0.005871590659283489, 0.005406255600116574, 0.004442552235693479, 0.00475531124619278, 0.005592028395903265, 0.006247768485695049, 0.006969652017248832, 0.007370141172752202, 0.007040308901618543, 0.006223226813777294, 0.0056937161397488875, 0.005867683222500282, 0.005999185969425215, 0.006523887543798686]"
you can lay down now,113,2500,fetch,17,"[0.0082371805727993, 0.007014264999033855, 0.005885550202498633, 0.004998505014630525, 0.003865107079163302, 0.0040096771348580515, 0.004057110809410138, 0.00455955084301844, 0.005101458929462657, 0.005853063587531182, 0.005367239704490447, 0.005393537627933343, 0.005759273484735209, 0.00546362607446046, 0.006722861865673469, 0.007152626139998015, 0.0067370604998917465, 0.005854045364425657, 0.00513148561327869, 0.004575507701982291, 0.003950830063081438, 0.004439721146888303, 0.00502808702634928, 0.005621130534866805, 0.006160692783623043, 0.006478591271775449, 0.006439413390460669, 0.005704401272619423, 0.005306462054967069, 0.005307624293726476, 0.005295759441341121, 0.005817979335481188]"
